작성일,종목명,종목코드,제목,적정가격,평가의견,작성자,작성기관,세부내용
2018-12-17,삼성전자,005930,수요 공백은 모두가 아는 원인일 뿐,"52,000",Buy,이순학,한화투자증권,삼성전자(005930)수요 공백은 모두가 아는 원인일 뿐수요 공백은 모두가 아는 원인일 뿐
2018-12-14,삼성전자,005930,Positive Feedback Loop,"56,000",Buy,박유악,키움증권,삼성전자(005930)Positive Feedback LoopPositive Feedback Loop
2018-12-14,삼성전자,005930,단기 부진 불가피,"56,000",Buy,어규진,이베스트증권,삼성전자(005930)단기 부진 불가피삼성전자(005930)단기 부진 불가피
2018-12-14,삼성전자,005930,4Q18 Preview 불안한 메모리,"49,000",Buy,유종우,한국투자증권,삼성전자(005930)4Q18 Preview: 불안한 메모리4Q18 Preview: 불안한 메모리
2018-12-14,삼성전자,005930,18년 4분기 실적 부진,"54,000",Buy,"도현우,서준현",NH투자증권,삼성전자(005930)18년 4분기 실적 부진18년 4분기 실적 부진
2018-12-14,삼성전자,005930,반도체 골은 예상 보다 깊을 듯,"66,000",Buy,김운호,IBK투자증권,삼성전자(005930)반도체 골은 예상 보다 깊을 듯반도체 골은 예상 보다 깊을 듯
2018-12-14,삼성전자,005930,4분기 가이던스 하향조정에 대한 3가지 질문,"63,000",Buy,"황민성,이경호",삼성증권,삼성전자(005930)4분기 가이던스 하향조정에 대한 3가지 질문4분기 가이던스 하향조정에 대한 3가지 질문
2018-12-14,삼성전자,005930,4분기 영업이익 13 5조원 전망,"54,000",Buy,"최도연,소현철",신한금융투자,삼성전자(005930)4분기 영업이익 13.5조원 전망4분기 영업이익 13.5조원 전망
2018-12-14,삼성전자,005930,미니 다운턴에서 다운턴으로,"49,000",Buy,이승우,유진투자증권,삼성전자(005930)미니 다운턴에서 다운턴으로삼성전자(005930)미니 다운턴에서 다운턴으로
2018-12-14,삼성전자,005930,3만원대 중후반이 주가 저점일 듯,"48,000",Buy,송명섭,하이투자증권,삼성전자(005930)3만원대 중후반이 주가 저점일 듯3만원대 중후반이 주가 저점일 듯
2018-12-12,삼성전자,005930,1Q19 실적이 바닥입니다,"52,000",Buy,이재윤,유안타증권,삼성전자(005930)1Q19 실적이 바닥입니다1Q19 실적이 바닥입니다
2018-12-06,덕산네오룩스,213420,삼성전자의 QD OLED TV 진출에 달려 있다,"16,000",Buy,소현철,신한금융투자,덕산네오룩스(213420)삼성전자의 QD OLED TV 진출에 달려 있다삼성전자의 QD OLED TV 진출에 달려 있다
2018-12-04,삼성전자,005930,Cascade와 Edge Computing에 주목,"63,000",Buy,노근창,현대차투자증권,삼성전자(005930)Cascade와 Edge Computing에 주목Cascade와 Edge Computing에 주목
2018-12-03,삼성전자,005930,PBR 1 0배는 너무하지 않나요,"63,000",Buy,박원재,미래에셋대우,삼성전자(005930)PBR 1.0배는 너무하지 않나요?삼성전자(005930)PBR 1.0배는 너무하지 않나요?
2018-12-03,삼성전자,005930,이익 추정 하향보다 무역갈등 완화에 주목,"54,000",Buy,"김경민,이진우",하나금융투자,삼성전자(005930)이익 추정 하향보다 무역갈등 완화에 주목이익 추정 하향보다 무역갈등 완화에 주목
2018-11-26,삼성전자,005930,글로벌 경기 불확실성 해소를 기다리며,"58,000",Buy,박유악,키움증권,삼성전자(005930)글로벌 경기 불확실성 해소를 기다리며글로벌 경기 불확실성 해소를 기다리며
2018-11-22,삼성전자,005930,펀더멘털로 무장,"58,000",Buy,이수빈,대신증권,삼성전자(005930)펀더멘털로 무장삼성전자(005930)펀더멘털로 무장
2018-11-22,삼성전자,005930,반도체업종의 대형주 최선호주로 유지,"57,000",Buy,김경민,하나금융투자,삼성전자(005930)반도체업종의 대형주 최선호주로 유지반도체업종의 대형주 최선호주로 유지
2018-11-19,삼성전자,005930,도약을 위한 준비,"58,000",Buy,김양재,KTB투자증권,삼성전자(005930)도약을 위한 준비삼성전자(005930)도약을 위한 준비
2018-11-15,삼성전자,005930,NAND 마저 더해진 실적 둔화 사이클,"56,000",Buy,김선우,메리츠종금증권,삼성전자(005930)NAND 마저 더해진 실적 둔화 사이클NAND 마저 더해진 실적 둔화 사이클
2018-11-15,삼성전자,005930,2019년 상반기 저점 통과할 것,"60,000",Buy,"김영우,안영진",SK증권,삼성전자(005930)2019년 상반기 저점 통과할 것삼성전자(005930)2019년 상반기 저점 통과할 것
2018-11-14,삼성전자,005930,풀어야 할 숙제들이 남아 있으나 주가는 바닥권,"54,000",Buy,이승우,유진투자증권,"삼성전자(005930)풀어야 할 숙제들이 남아 있으나, 주가는 바닥권풀어야 할 숙제들이 남아 있으나, 주가는 바닥권"
2018-11-14,삼성전자,005930,2019년 이익은 감소해도 순현금이 증가하여 기업가치는 불변,"60,000",Buy,김경민,하나금융투자,"삼성전자(005930)2019년 이익은 감소해도, 순현금이 증가하여, 기업가치는 불변2019년 이익은 감소해도, 순현금이 증가하여, 기업가치는 불변"
2018-11-13,삼성전자,005930,KS 목표주가 60 000원,"60,000",-,"도현우,고정우",NH투자증권,"삼성전자(005930.KS)- 목표주가 60,000원삼성전자(005930.KS)- 목표주가 60,000원"
2018-11-13,삼성전자,005930,분기 영업이익 감소 추세는 2019년 1분기까지 지속될 것,"60,000",-,"도현우,이규하",NH투자증권,삼성전자(005930)Ÿ 분기 영업이익 감소 추세는 2019년 1분기까지 지속될 것Ÿ 분기 영업이익 감소 추세는 2019년 1분기까지 지속될 것
2018-11-13,삼성전자,005930,삼성바이오로직스의 주가 하락은 의 기업가치에 영향 미미,"60,000",Buy,김경민,하나금융투자,삼성전자(005930)삼성바이오로직스의 주가 하락은 삼성전자의 기업가치에 영향 미미삼성바이오로직스의 주가 하락은 삼성전자의 기업가치에 영향 미미
2018-11-13,삼성전자,005930,제한적 주가 하락 Risk와 배당 증가,"51,000",Buy,송영섭,하이투자증권,삼성전자(005930)제한적 주가 하락 Risk와 배당 증가제한적 주가 하락 Risk와 배당 증가
2018-11-12,삼성전자,005930,따라갈 수 없다,"60,000",Buy,"도현우,서준현",NH투자증권,삼성전자(005930)따라갈 수 없다따라갈 수 없다
2018-11-09,삼성전자,005930,폴더블 폰 혁신의 시작,"52,000",Buy,"김동원,황고운",KB증권,"삼성전자(005930)폴더블 폰, 혁신의 시작폴더블 폰, 혁신의 시작"
2018-11-08,삼성전자,005930,폴더블 폰 혁신의 시작,"52,000",Buy,"김동원,황고운",KB증권,"삼성전자(005930)폴더블 폰, 혁신의 시작폴더블 폰, 혁신의 시작"
2018-11-05,삼성전자,005930,과도한 우려가 반영된 주가,"52,000",Buy,"김동원,황고운",KB증권,삼성전자(005930)과도한 우려가 반영된 주가과도한 우려가 반영된 주가
2018-11-01,삼성전자,005930,설비투자 감소로 주주환원 증가,"55,000",Buy,유종우,한국투자증권,삼성전자(005930)설비투자 감소로 주주환원 증가설비투자 감소로 주주환원 증가
2018-11-01,삼성전자,005930,이익 조정 사이클 진입,"56,000",Buy,"김선우,서승연",메리츠종금증권,삼성전자(005930)이익 조정 사이클 진입이익 조정 사이클 진입
2018-11-01,삼성전자,005930,2019년을 볼 시점,"60,000",Buy,"도현우,서준현",NH투자증권,삼성전자(005930)2019년을 볼 시점2019년을 볼 시점
2018-11-01,삼성전자,005930,숨고르기,"58,000",Buy,김양재,KTB투자증권,삼성전자(005930)숨고르기숨고르기
2018-11-01,삼성전자,005930,시장은 아직도 확인하고 싶어 한다,"66,000",Buy,김운호,IBK투자증권,삼성전자(005930)시장은 아직도 확인하고 싶어 한다시장은 아직도 확인하고 싶어 한다
2018-11-01,삼성전자,005930,방향은 명확한데 우려만 많다,"63,000",Buy,노근창,현대차투자증권,삼성전자(005930)방향은 명확한데 우려만 많다방향은 명확한데 우려만 많다
2018-11-01,삼성전자,005930,저점 확인 구간,"56,000",Buy,이순학,한화투자증권,삼성전자(005930)저점 확인 구간삼성전자(005930)저점 확인 구간
2018-11-01,삼성전자,005930,4Q18 영업이익 16 2조원 전망,"51,000",Buy,송명섭,하이투자증권,삼성전자(005930)4Q18 영업이익 16.2조원 전망4Q18 영업이익 16.2조원 전망
2018-11-01,삼성전자,005930,이익 순현금 기업가치 불변,"60,000",Buy,"김경민,이진우",하나금융투자,"삼성전자(005930)이익 ↓, 순현금 ↑, 기업가치 불변이익 ↓, 순현금 ↑, 기업가치 불변"
2018-11-01,삼성전자,005930,중장기 수요에 대한 자신감,"62,000",Buy,박유악,키움증권,삼성전자(005930)중장기 수요에 대한 자신감중장기 수요에 대한 자신감
2018-11-01,삼성전자,005930,주가 하락의 핑계를 찾기도 힘들다,"62,000",Buy,어규진,이베스트증권,삼성전자(005930)주가 하락의 핑계를 찾기도 힘들다!삼성전자(005930)주가 하락의 핑계를 찾기도 힘들다!
2018-11-01,삼성전자,005930,불확실한 매크로 환경 및 이익 감소 구간 진입,"54,000",Buy,이승우,유진투자증권,삼성전자(005930)불확실한 매크로 환경 및 이익 감소 구간 진입불확실한 매크로 환경 및 이익 감소 구간 진입
2018-11-01,삼성전자,005930,19년 상저하고 패턴에 대비할 시점,"76,000",Buy,이재윤,유안타증권,삼성전자(005930)19년 상저하고 패턴에 대비할 시점19년 상저하고 패턴에 대비할 시점
2018-11-01,삼성전자,005930,4분기 영업이익 16 5조원 전망,"57,000",Buy,"최도연,소현철",신한금융투자,삼성전자(005930)4분기 영업이익 16.5조원 전망4분기 영업이익 16.5조원 전망
2018-11-01,멀티캠퍼스,067280,삼성전자 청년 소프트웨어 아카데미 이하 삼성 아카데미 운영 공시,0,-,"김규리,손승우",신한금융투자,"멀티캠퍼스(067280)삼성전자, 청년 소프트웨어 아카데미(이하, 삼성 아카데미) 운영 공시삼성전자, 청년 소프트웨어 아카데미(이하, 삼성 아카데미) 운영 공시"
2018-11-01,삼성전자,005930,This time is different,"63,000",Buy,"황민성,이경호",삼성증권,삼성전자(005930)This time is differentThis time is different
2018-10-22,삼성전자,005930,매력적 구간 진입,"55,000",Buy,rlaehddnjs,KB증권,삼성전자(005930)매력적 구간 진입매력적 구간 진입
2018-10-22,삼성전자,005930,제자리 찾기,"66,000",Buy,김운호,IBK투자증권,삼성전자(005930)제자리 찾기삼성전자(005930)제자리 찾기
2018-10-15,대덕GDS,004130,삼성전자의 트리플 및 쿼드 카메라 적용의 수혜주,"16,000",Buy,박강호,대신증권,대덕GDS(004130)삼성전자의 트리플 및 쿼드 카메라 적용의 수혜주~삼성전자의 트리플 및 쿼드 카메라 적용의 수혜주~
2018-10-10,삼성전자,005930,글로벌 IT 수요 상승 Cycle의 중심,"76,000",Buy,이재윤,유안타증권,삼성전자(005930)글로벌 IT 수요 상승 Cycle의 중심글로벌 IT 수요 상승 Cycle의 중심
2018-10-10,삼성전자,005930,3Q18 잠정실적 사막의 오아시스,"60,000",Buy,김경민,하나금융투자,삼성전자(005930)3Q18 잠정실적: 사막의 오아시스3Q18 잠정실적: 사막의 오아시스
2018-10-10,삼성전자,005930,3분기 실적은 예상치 상회,"66,000",Buy,김운호,IBK투자증권,삼성전자(005930)3분기 실적은 예상치 상회3분기 실적은 예상치 상회
2018-10-08,삼성전자,005930,3분기 실적은 예상치 상회,"66,000",Buy,김운호,IBK투자증권,삼성전자(005930)3분기 실적은 예상치 상회3분기 실적은 예상치 상회
2018-10-08,삼성전자,005930,4Q18 영업이익 17 2조원 안정적인 실적 흐름 전망,"68,000",Buy,박유악,키움증권,"삼성전자(005930)4Q18 영업이익 17.2조원, 안정적인 실적 흐름 전망4Q18 영업이익 17.2조원, 안정적인 실적 흐름 전망"
2018-10-08,삼성전자,005930,돈 참 잘 번다,"68,000",Buy,어규진,이베스트증권,"삼성전자(005930)삼성전자, 돈 참 잘 번다!삼성전자(005930)삼성전자, 돈 참 잘 번다!"
2018-10-08,삼성전자,005930,사상 최고 실적 vs 불확실한 매크로,"57,000",Buy,이승우,유진투자증권,삼성전자(005930)사상 최고 실적  vs. 불확실한 매크로삼성전자(005930)사상 최고 실적 vs. 불확실한 매크로
2018-10-08,삼성전자,005930,,"67,000",Buy,"황민성,이경호",삼성증권,삼성전자(005930)삼성전자 3분기 잠정실적: 긍정적 신호 3가지
2018-10-08,삼성전자,005930,3Q18 잠정실적 사막의 오아시스,"60,000",Buy,"김경민,이진우",하나금융투자,삼성전자(005930)3Q18 잠정실적: 사막의 오아시스3Q18 잠정실적: 사막의 오아시스
2018-10-08,삼성전자,005930,컨센서스 상회한 3Q 영업이익,"70,000",Buy,"도현우,서준현",NH투자증권,삼성전자(005930)컨센서스 상회한 3Q 영업이익컨센서스 상회한 3Q 영업이익
2018-10-08,삼성전자,005930,잠정 실적 창사 최대 실적 경신,"65,000",Buy,김양재,KTB투자증권,삼성전자(005930)잠정 실적: 창사 최대 실적 경신삼성전자(005930)잠정 실적: 창사 최대 실적 경신
2018-10-08,삼성전자,005930,3분기 잠정실적 우려대비 양호,"55,000",Buy,"김동원,황고운",KB증권,삼성전자(005930)3분기 잠정실적: 우려대비 양호3분기 잠정실적: 우려대비 양호
2018-10-05,삼성전자,005930,3Q18 잠정실적 반도체가 이끈 견조한 실적,0,-,"김선우,서승연",메리츠종금증권,삼성전자(005930)3Q18 잠정실적 – 반도체가 이끈 견조한 실적3Q18 잠정실적 – 반도체가 이끈 견조한 실적
2018-10-02,삼성전자,005930,3Q18 영업이익 전망치 17 4조원 유지 Buy Maintain,"55,500",Buy,송명섭,하이투자증권,삼성전자(005930)3Q18 영업이익 전망치 17.4조원 유지 Buy(Maintain)3Q18 영업이익 전망치 17.4조원 유지 Buy(Maintain)
2018-10-02,삼성전자,005930,삼성의 경쟁력에 대한 가치,"67,000",Buy,"황민성,이경호",삼성증권,삼성전자(005930)삼성의 경쟁력에 대한 가치삼성의 경쟁력에 대한 가치
2018-10-01,삼성전자,005930,서서히 높아질 추가 배당 가능성,"63,000",Buy,박원재,미래에셋대우,삼성전자(005930)서서히 높아질 추가 배당 가능성서서히 높아질 추가 배당 가능성
2018-09-28,삼성전자,005930,내년 1분기 DRAM 고정가격이 변곡점,"63,000",Buy,노근창,현대차투자증권,삼성전자(005930)내년 1분기 DRAM 고정가격이 변곡점내년 1분기 DRAM 고정가격이 변곡점
2018-09-28,삼성전자,005930,3Q18 Preview 실적은 좋지만 모멘텀은 약세 전환,"55,000",Buy,유종우,한국투자증권,삼성전자(005930)3Q18 Preview: 실적은 좋지만 모멘텀은 약세 전환3Q18 Preview: 실적은 좋지만 모멘텀은 약세 전환
2018-09-28,삼성전자,005930,2019년에도 반도체 호황 지속,"61,000",Buy,"최도연,소현철",신한금융투자,삼성전자(005930)2019년에도 반도체 호황 지속2019년에도 반도체 호황 지속
